,feed_pub_date,item_title,item_description,item_link
1,20/01/2021 12:47,Covid-19 : le vaccin BioNTech/Pfizer serait aussi efficace contre le variant anglais - Sud Ouest,Covid-19 : le vaccin BioNTech/Pfizer serait aussi efficace contre le variant anglais&nbsp;&nbsp;Sud OuestCovid : le vaccin de Pfizer et BioNTech semble efficace contre le variant britannique&nbsp;&nbsp;Les ÉchosPourquoi Pfizer et BioNTech ont différé leurs livraisons de vaccin en Europe&nbsp;&nbsp;L'Usine NouvelleCovid-19 : Une étude in vitro de Pfizer/BioNTech montre une efficacité du vaccin contre le variant anglais&nbsp;&nbsp;Industrie pharmaCovid-19. Vaccin : le défi de la sixième dose du flacon Pfizer/BioNTech&nbsp;&nbsp;Ouest-FranceVoir la couverture complète sur Google Actualités,https://www.sudouest.fr/2021/01/20/covid-19-le-vaccin-biontech-pfizer-serait-aussi-efficace-contre-le-variant-anglais-8308881-10861.php
12,20/01/2021 12:47,"Opération ""Vitesse de la lumière"": comment Pfizer-BioNTech a gagné la course au vaccin contre la Covid-19 - Nice-Matin","Opération ""Vitesse de la lumière"": comment Pfizer-BioNTech a gagné la course au vaccin contre la Covid-19&nbsp;&nbsp;Nice-Matin",https://www.nicematin.com/sante/operation-vitesse-de-la-lumiere-comment-pfizer-biontech-a-gagne-la-course-au-vaccin-contre-la-covid-19-624441
13,20/01/2021 12:47,Covid-19 : l'efficacité maximale du vaccin de Pfizer/BioNTech n'est pas garantie si la deuxième injection est - franceinfo,Covid-19 : l'efficacité maximale du vaccin de Pfizer/BioNTech n'est pas garantie si la deuxième injection est&nbsp;&nbsp;franceinfo,https://www.francetvinfo.fr/sante/maladie/coronavirus/vaccin/covid-19-l-efficacite-maximale-du-vaccin-de-pfizer-biontech-n-est-pas-garantie-si-la-deuxieme-injection-est-retardee_4245355.html
14,20/01/2021 12:47,Le vaccin Pfizer-BioNTech efficace contre le variant britannique du Covid - Boursier.com,Le vaccin Pfizer-BioNTech efficace contre le variant britannique du Covid&nbsp;&nbsp;Boursier.com,https://www.boursier.com/actions/actualites/economie/le-vaccin-pfizer-biontech-efficace-contre-le-variant-britannique-du-covid-45681.html
15,20/01/2021 12:47,Le vaccin BioNTech Pfizer jugé efficace contre le variant anglais - Atlantico.fr,Le vaccin BioNTech Pfizer jugé efficace contre le variant anglais&nbsp;&nbsp;Atlantico.fr,https://atlantico.fr/article/pepite/le-vaccin-biontech-pfizer-juge-efficace-contre-le-variant-anglais
16,20/01/2021 12:47,"Vaccin Pfizer-BioNTech, passeport vaccinal, contrôle renforcé des frontières... Le ""8h30 franceinfo"" de Clé... - Franceinfo","Vaccin Pfizer-BioNTech, passeport vaccinal, contrôle renforcé des frontières... Le ""8h30 franceinfo"" de Clé...&nbsp;&nbsp;Franceinfo",https://www.francetvinfo.fr/replay-radio/8h30-fauvelle-dely/vaccin-pfizer-biontech-passeport-vaccinal-controle-renforce-des-frontieres-le-8h30-franceinfo-de-clement-beaune_4242325.html
17,20/01/2021 12:47,"Covid-19 : le vaccin de Pfizer et BioNTech officiellement autorisé en France, la campagne de vaccination débutera dimanche - Le Monde","Covid-19 : le vaccin de Pfizer et BioNTech officiellement autorisé en France, la campagne de vaccination débutera dimanche&nbsp;&nbsp;Le Monde",https://www.lemonde.fr/planete/article/2020/12/24/covid-19-la-haute-autorite-de-sante-autorise-le-vaccin-de-pfizer-et-biontech_6064421_3244.html
18,20/01/2021 12:47,Covid-19 : les premières doses du vaccin Pfizer-BioNTech sont arrivées en France - LCI,Covid-19 : les premières doses du vaccin Pfizer-BioNTech sont arrivées en France&nbsp;&nbsp;LCI,https://www.lci.fr/sante/covid-19-les-premieres-doses-du-vaccin-pfizer-biontech-sont-arrivees-en-france-2173879.html
19,20/01/2021 12:47,Effets indésirables: la surveillance du vaccin Pfizer/BioNTech commence dimanche - Le Figaro,Effets indésirables: la surveillance du vaccin Pfizer/BioNTech commence dimanche&nbsp;&nbsp;Le Figaro,https://www.lefigaro.fr/flash-eco/effets-indesirables-la-surveillance-du-vaccin-pfizer-biontech-commence-dimanche-20201224
20,20/01/2021 12:47,Covid-19 : le vaccin de Pfizer-BioNTech est-il toujours efficace contre le virus après la détection du variant - franceinfo,Covid-19 : le vaccin de Pfizer-BioNTech est-il toujours efficace contre le virus après la détection du variant&nbsp;&nbsp;franceinfo,https://www.francetvinfo.fr/sante/maladie/coronavirus/vaccin/covid-19-le-vaccin-de-pfizer-biontech-est-il-toujours-efficace-contre-le-virus-apres-la-detection-du-variant-britannique_4234135.html
21,20/01/2021 12:47,Vaccins contre le coronavirus: le contrat entre l'UE et BioNTech-Pfizer sera lui aussi consultable par les eurodéputés - RTBF,Vaccins contre le coronavirus: le contrat entre l'UE et BioNTech-Pfizer sera lui aussi consultable par les eurodéputés&nbsp;&nbsp;RTBF,https://www.rtbf.be/info/monde/detail_le-contrat-entre-l-ue-et-biontech-pfizer-sera-lui-aussi-consultable?id=10677261
22,20/01/2021 12:47,Vaccin Pfizer/BioNTech : et si une seule dose suffisait ? - LCI,Vaccin Pfizer/BioNTech : et si une seule dose suffisait ?&nbsp;&nbsp;LCI,https://www.lci.fr/sante/video-vaccin-pfizer-biontech-et-si-une-seule-dose-suffisait-2174055.html
23,20/01/2021 12:47,Vaccin Pfizer-BioNTech | Plaidoyer de la ministre Anand pour la reprise des livraisons - La Presse,Vaccin Pfizer-BioNTech | Plaidoyer de la ministre Anand pour la reprise des livraisons&nbsp;&nbsp;La Presse,https://www.lapresse.ca/covid-19/2021-01-16/vaccin-pfizer-biontech/plaidoyer-de-la-ministre-anand-pour-la-reprise-des-livraisons.php
24,20/01/2021 12:47,"Pfizer-BioNTech, Moderna, AstraZeneca, Janssen, CureVac: les vaccins anti-Covid passés au crible - Le Vif","Pfizer-BioNTech, Moderna, AstraZeneca, Janssen, CureVac: les vaccins anti-Covid passés au crible&nbsp;&nbsp;Le Vif",https://www.levif.be/actualite/sante/pfizer-biontech-moderna-astrazeneca-janssen-curevac-les-vaccins-anti-covid-passes-au-crible/article-longread-1374697.html
25,20/01/2021 12:47,La seconde dose du vaccin à ARN Comirnaty (Pfizer-... - MesVaccins.net,La seconde dose du vaccin à ARN Comirnaty (Pfizer-...&nbsp;&nbsp;MesVaccins.net,https://www.mesvaccins.net/web/news/16891-la-seconde-dose-du-vaccin-a-arn-comirnaty-pfizer-biontech-contre-la-covid-19-peut-etre-differee-jusqu-a-six-semaines
26,20/01/2021 12:47,Une médecin mexicain hospitalisée après avoir reçu le vaccin Pfizer BioNTech COVID-19 - France Soir,Une médecin mexicain hospitalisée après avoir reçu le vaccin Pfizer BioNTech COVID-19&nbsp;&nbsp;France Soir,https://www.francesoir.fr/societe-sante/une-medecin-mexicain-hospitalise-apres-avoir-recu-le-vaccin-pfizer-biontech-covid-19
27,20/01/2021 12:47,"Autorisation du vaccin Pfizer / BioNTech : ""Une bonne nouvelle"" pour les médecins, mais cela ""ne va pas être f - franceinfo","Autorisation du vaccin Pfizer / BioNTech : ""Une bonne nouvelle"" pour les médecins, mais cela ""ne va pas être f&nbsp;&nbsp;franceinfo",https://www.francetvinfo.fr/sante/maladie/coronavirus/autorisation-du-vaccin-pfizer-biontech-une-bonne-nouvelle-pour-les-medecins-mais-cela-ne-va-pas-etre-facile-dans-les-ehpad-selon-un-medecin_4232015.html
28,20/01/2021 12:47,"Vaccin Pfizer : les livraisons pour l’UE retardées pour ""3 à 4 semaines"" - Sud Ouest","Vaccin Pfizer : les livraisons pour l’UE retardées pour ""3 à 4 semaines""&nbsp;&nbsp;Sud Ouest",https://www.sudouest.fr/2021/01/15/vaccin-pfizer-les-livraisons-pour-l-ue-retardees-pour-3-a-4-semaines-8291343-11265.php
29,20/01/2021 12:47,Vaccin BioNTech/Pfizer: 4.600 doses en moins pour le Luxembourg - RTL 5 Minutes,Vaccin BioNTech/Pfizer: 4.600 doses en moins pour le Luxembourg&nbsp;&nbsp;RTL 5 Minutes,https://5minutes.rtl.lu/actu/luxembourg/a/1650164.html
30,20/01/2021 12:47,"Vaccin BioNTech-Pfizer: la Belgique se réserve au moins 7,5 millions de doses en plus - Le Soir","Vaccin BioNTech-Pfizer: la Belgique se réserve au moins 7,5 millions de doses en plus&nbsp;&nbsp;Le Soir",https://www.lesoir.be/348350/article/2021-01-12/vaccin-biontech-pfizer-la-belgique-se-reserve-au-moins-75-millions-de-doses-en
31,20/01/2021 12:47,Des ruptures d'approvisionnement du vaccin Pfizer-BioNTech sont à prévoir en Europe | Coronavirus - ICI.Radio-Canada.ca,Des ruptures d'approvisionnement du vaccin Pfizer-BioNTech sont à prévoir en Europe | Coronavirus&nbsp;&nbsp;ICI.Radio-Canada.ca,https://ici.radio-canada.ca/nouvelle/1760365/vaccination-covid19-rupture-stock
32,20/01/2021 12:47,Mutation du coronavirus : le vaccin Pfizer/BioNTech est-il efficace ? - RTL.fr,Mutation du coronavirus : le vaccin Pfizer/BioNTech est-il efficace ?&nbsp;&nbsp;RTL.fr,https://www.rtl.fr/actu/bien-etre/mutation-du-coronavirus-le-vaccin-pfizer-biontech-est-il-efficace-7800946058
33,20/01/2021 12:47,"Vaccination Covid-19 : rendez-vous, calendrier, différence Pfizer et Moderna, effets secondaires… - Le Figaro","Vaccination Covid-19 : rendez-vous, calendrier, différence Pfizer et Moderna, effets secondaires…&nbsp;&nbsp;Le Figaro",https://www.lefigaro.fr/sciences/vaccination-vaccin-covid-19-rendez-vous-calendrier-difference-pfizer-et-moderna-effets-secondaires-20210120
34,20/01/2021 12:47,Vaccin Pfizer : 3000 personnes ont-elles subi des effets indésirables aux Etats-Unis ? - Libération,Vaccin Pfizer : 3000 personnes ont-elles subi des effets indésirables aux Etats-Unis ?&nbsp;&nbsp;Libération,https://www.liberation.fr/checknews/2020/12/30/vaccin-pfizer-3000-personnes-ont-elles-subi-des-effets-indesirables-aux-etats-unis_1809903
35,20/01/2021 12:47,"Coronavirus : la première livraison de vaccins de Pfizer/BioNTech est arrivée à bon port à l'UZ Leuven, avant décongélation - RTBF","Coronavirus : la première livraison de vaccins de Pfizer/BioNTech est arrivée à bon port à l'UZ Leuven, avant décongélation&nbsp;&nbsp;RTBF",https://www.rtbf.be/info/societe/detail_coronavirus-les-vaccins-sortent-de-l-usine-de-puurs-pour-une-nouvelle-phase-d-essai-pilote?id=10661514
36,20/01/2021 12:47,Le vaccin BioNTech/Pfizer « neutralise » une mutation des variants britannique et sud-africain (communiqué) - Mediapart,Le vaccin BioNTech/Pfizer « neutralise » une mutation des variants britannique et sud-africain (communiqué)&nbsp;&nbsp;Mediapart,https://www.mediapart.fr/journal/fil-dactualites/080121/le-vaccin-biontechpfizer-neutralise-une-mutation-des-variants-britannique-et-sud-africain-communi?onglet=full
37,20/01/2021 12:47,Le vaccin BioNTech/Pfizer efficace contre la variante britannique du Coronavirus - Business News,Le vaccin BioNTech/Pfizer efficace contre la variante britannique du Coronavirus&nbsp;&nbsp;Business News,"https://www.businessnews.com.tn/le-vaccin-bionte-pfizer-efficace-contre-la-variante-britannique-du-coronavirus,520,104961,3"
38,20/01/2021 12:47,Les laboratoires Pfizer et BioNTech déposent à leur tour une demande d'autorisation pour leur vaccin en Europe - Le Monde,Les laboratoires Pfizer et BioNTech déposent à leur tour une demande d'autorisation pour leur vaccin en Europe&nbsp;&nbsp;Le Monde,https://www.lemonde.fr/sante/article/2020/12/01/les-laboratoires-pfizer-et-biontech-deposent-a-leur-tour-une-demande-d-autorisation-pour-leur-vaccin-en-europe_6061792_1651302.html
39,20/01/2021 12:47,Covid-19 : le vaccin Pfizer/BioNTech obtient le feu vert des autorités sanitaires américaines - FRANCE 24,Covid-19 : le vaccin Pfizer/BioNTech obtient le feu vert des autorités sanitaires américaines&nbsp;&nbsp;FRANCE 24,https://www.france24.com/fr/am%C3%A9riques/20201212-covid-19-aux-%C3%A9tats-unis-le-vaccin-pfizer-biontech-obtient-le-feu-vert-des-autorit%C3%A9s-sanitaires
40,20/01/2021 12:47,"Covid : BioNTech, la biotech allemande qui relève le défi du vaccin avec Pfizer - Les Échos","Covid : BioNTech, la biotech allemande qui relève le défi du vaccin avec Pfizer&nbsp;&nbsp;Les Échos",https://www.lesechos.fr/industrie-services/pharmacie-sante/covid-biontech-la-biotech-allemande-qui-releve-le-defi-du-vaccin-avec-pfizer-1263479
41,20/01/2021 12:47,"Covid-19 : l'utilisation du vaccin Pfizer-BioNTech autorisée en Suisse La Suisse, qui compte 8 - Le Monde","Covid-19 : l'utilisation du vaccin Pfizer-BioNTech autorisée en Suisse La Suisse, qui compte 8&nbsp;&nbsp;Le Monde",https://www.lemonde.fr/planete/article/2020/12/19/covid-19-l-utilisation-du-vaccin-pfizer-biontech-autorisee-en-suisse_6063961_3244.html
42,20/01/2021 12:47,Covid : le vaccin russe Spoutnik V bientôt validé par l'Agence européenne du médicament ? - sortiraparis,Covid : le vaccin russe Spoutnik V bientôt validé par l'Agence européenne du médicament ?&nbsp;&nbsp;sortiraparis,https://www.sortiraparis.com/actualites/coronavirus/articles/241516-covid-le-vaccin-russe-spoutnik-v-bientot-valide-par-l-agence-europeenne-du-medic
43,20/01/2021 12:47,Covid : ce qu'il faut retenir de la journée du 29 décembre - Les Échos,Covid : ce qu'il faut retenir de la journée du 29 décembre&nbsp;&nbsp;Les Échos,https://www.lesechos.fr/monde/enjeux-internationaux/en-direct-mardi-29-decembre-covid-le-point-sur-la-situation-en-france-et-dans-le-monde-1276889
44,20/01/2021 12:47,Covid : le vaccin développé par Pfizer et BioNTech est efficace à 95 % - Les Échos,Covid : le vaccin développé par Pfizer et BioNTech est efficace à 95 %&nbsp;&nbsp;Les Échos,https://www.lesechos.fr/industrie-services/pharmacie-sante/covid-le-vaccin-developpe-par-pfizer-et-biontech-est-efficace-a-95-1266033
45,20/01/2021 12:47,Comment le vaccin anti-Covid Pfizer/BioNTech sera distribué en France dès la fin décembre - L'Usine Nouvelle,Comment le vaccin anti-Covid Pfizer/BioNTech sera distribué en France dès la fin décembre&nbsp;&nbsp;L'Usine Nouvelle,https://www.usinenouvelle.com/article/comment-le-vaccin-anti-covid-pfizer-biontech-arrivera-et-sera-distribue-en-france.N1040514
46,20/01/2021 12:47,Le vaccin de Pfizer-BioNTech déconseillé aux personnes aux antécédents allergiques importants - France Culture,Le vaccin de Pfizer-BioNTech déconseillé aux personnes aux antécédents allergiques importants&nbsp;&nbsp;France Culture,https://www.franceculture.fr/emissions/le-journal-des-sciences/le-journal-des-sciences-du-jeudi-10-decembre-2020
47,20/01/2021 12:47,» COVID-19 : Pfizer et BioNTech vont potentiellement fournir à l'UE 200 millions de doses de leur candidat-vaccin MyPharma Editions | L'Info Industrie & Politique de Santé - MyPharma Editions,» COVID-19 : Pfizer et BioNTech vont potentiellement fournir à l'UE 200 millions de doses de leur candidat-vaccin MyPharma Editions | L'Info Industrie & Politique de Santé&nbsp;&nbsp;MyPharma Editions,https://www.mypharma-editions.com/covid-19-pfizer-et-biontech-vont-potentiellement-fournir-a-lue-200-millions-de-doses-de-leur-candidat-vaccin
48,20/01/2021 12:47,Covid-19 : Pfizer et BioNtech préparent une nouvelle version de leur vaccin... en poudre - LCI,Covid-19 : Pfizer et BioNtech préparent une nouvelle version de leur vaccin... en poudre&nbsp;&nbsp;LCI,https://www.lci.fr/sante/covid-19-pfizer-biontech-preparent-une-nouvelle-version-de-leur-vaccin-en-poudre-2170724.html
49,20/01/2021 12:47,"Wall Street s'envole avec Pfizer et BioNTech, possible vaccin contre le coronavirus - Bourse Direct","Wall Street s'envole avec Pfizer et BioNTech, possible vaccin contre le coronavirus&nbsp;&nbsp;Bourse Direct",https://www.boursedirect.fr/fr/actualites/categorie/marche-us/wall-street-s-envole-avec-pfizer-et-biontech-possible-vaccin-contre-le-coronavirus-boursier-f9b250b8caabfd26930ae396b7384ff08a96ebb7
50,20/01/2021 12:47,Covid-19: quels sont les ingrédients qui entrent dans la composition du vaccin Pfizer-BioNTech? - BFMTV,Covid-19: quels sont les ingrédients qui entrent dans la composition du vaccin Pfizer-BioNTech?&nbsp;&nbsp;BFMTV,https://www.bfmtv.com/sante/covid-19-quels-sont-les-ingredients-qui-entrent-dans-la-composition-du-vaccin-pfizer-bio-ntech_AN-202012210253.html
51,20/01/2021 12:47,Vaccin Anti-Covid19 / Pfizer Et BioNTech : Des Inconnues Et Des Hommes - Forbes France,Vaccin Anti-Covid19 / Pfizer Et BioNTech : Des Inconnues Et Des Hommes&nbsp;&nbsp;Forbes France,https://www.forbes.fr/business/vaccin-anti-covid19-pfizer-et-biontech-des-inconnues-et-des-hommes/
52,20/01/2021 12:47,Le Royaume-Uni est le premier pays à autoriser l'utilisation massive du vaccin Pfizer-BioNTech - Futura,Le Royaume-Uni est le premier pays à autoriser l'utilisation massive du vaccin Pfizer-BioNTech&nbsp;&nbsp;Futura,https://www.futura-sciences.com/sante/actualites/coronavirus-royaume-uni-premier-pays-autoriser-utilisation-massive-vaccin-pfizer-biontech-84492/
53,20/01/2021 12:47,Wall Street progresse avec le vaccin Pfizer / BioNTech - Bourse Direct,Wall Street progresse avec le vaccin Pfizer / BioNTech&nbsp;&nbsp;Bourse Direct,https://www.boursedirect.fr/fr/actualites/categorie/marche-us/wall-street-progresse-avec-le-vaccin-pfizer-biontech-boursier-9db143d9a6deb6dd894aed4aeeead67ce2df12fc
54,20/01/2021 12:47,Covid-19: l'agence européenne du médicament valide le vaccin Pfizer/BioNTech - Le Figaro,Covid-19: l'agence européenne du médicament valide le vaccin Pfizer/BioNTech&nbsp;&nbsp;Le Figaro,https://www.lefigaro.fr/flash-actu/covid-19-le-regulateur-europeen-autorise-le-vaccin-pfizer-biontech-20201221
55,20/01/2021 12:47,"Covid-19 - Macron ""très prudent"" sur le vaccin Pfizer-BioNtech - L'Indépendant","Covid-19 - Macron ""très prudent"" sur le vaccin Pfizer-BioNtech&nbsp;&nbsp;L'Indépendant",https://www.lindependant.fr/2020/12/04/covid-19-macron-tres-prudent-sur-le-vaccin-pfizer-biontech-9238583.php
56,20/01/2021 12:47,Covid-19 : comment le cofondateur de BioNTech a conçu un vaccin en quelques heures - Le Point,Covid-19 : comment le cofondateur de BioNTech a conçu un vaccin en quelques heures&nbsp;&nbsp;Le Point,https://www.lepoint.fr/sante/covid-19-comment-le-cofondateur-de-biontech-a-concu-un-vaccin-en-quelques-heures-12-12-2020-2405471_40.php
57,20/01/2021 12:47,Le Royaume-Uni publie les conditions d'utilisation... - MesVaccins.net,Le Royaume-Uni publie les conditions d'utilisation...&nbsp;&nbsp;MesVaccins.net,https://www.mesvaccins.net/web/news/16773-le-royaume-uni-publie-les-conditions-d-utilisation-du-vaccin-anti-covid-a-arn-de-pfizer-biontech
58,20/01/2021 12:47,[Covid-19] Delpharm investit pour conditionner le vaccin de Pfizer et BioNTech - Emballages Magazine,[Covid-19] Delpharm investit pour conditionner le vaccin de Pfizer et BioNTech&nbsp;&nbsp;Emballages Magazine,https://www.emballagesmagazine.com/sante/covid-19-delpharm-investit-pour-conditionner-le-vaccin-de-pfizer-et-biontech.59608
59,20/01/2021 12:47,"Comment BioNTech, fondé par un couple de chercheurs, est devenu un labo qui pèse 25 milliards de dollars - France Inter","Comment BioNTech, fondé par un couple de chercheurs, est devenu un labo qui pèse 25 milliards de dollars&nbsp;&nbsp;France Inter",https://www.franceinter.fr/comment-biontech-fonde-par-un-couple-de-chercheurs-est-devenu-un-labo-qui-pese-25-milliards-de-dollars
60,20/01/2021 12:47,Vaccin anti-Covid: Pfizer et BioNTech préparent une version en poudre pour faciliter sa conservation - BFMTV,Vaccin anti-Covid: Pfizer et BioNTech préparent une version en poudre pour faciliter sa conservation&nbsp;&nbsp;BFMTV,https://www.bfmtv.com/sante/vaccin-anti-covid-pfizer-et-bio-ntech-preparent-une-version-en-poudre-pour-faciliter-sa-conservation_AN-202011230040.html
61,20/01/2021 12:47,Coronavirus: L'Europe lance l'examen accéléré du candidat vaccin Pfizer-BioNTech - Infos Reuters - L'Usine Nouvelle,Coronavirus: L'Europe lance l'examen accéléré du candidat vaccin Pfizer-BioNTech - Infos Reuters&nbsp;&nbsp;L'Usine Nouvelle,https://www.usinenouvelle.com/article/coronavirus-l-europe-lance-l-examen-accelere-du-candidat-vaccin-pfizer-biontech.N1013374
62,20/01/2021 12:47,Vaccin de Pfizer - BioNTech : le NEJM publie l'étude phase 3 et salue un triomphe - Caducée.net,Vaccin de Pfizer - BioNTech : le NEJM publie l'étude phase 3 et salue un triomphe&nbsp;&nbsp;Caducée.net,https://www.caducee.net/actualite-medicale/15258/vaccin-de-pfizer-biontech-le-nejm-publie-l-etude-phase-3-et-salue-un-triomphe.html
63,20/01/2021 12:47,Covid-19 : Résultats positifs pour le vaccin de Pfizer et BioNtech - Industrie pharma,Covid-19 : Résultats positifs pour le vaccin de Pfizer et BioNtech&nbsp;&nbsp;Industrie pharma,"https://www.industriepharma.fr/covid-19-resultats-positifs-pour-le-vaccin-de-pfizer-et-biontech,111721"
64,20/01/2021 12:47,Pfizer/BioNTech a déposé la demande d’autorisation de son vaccin en Europe - L'Obs,Pfizer/BioNTech a déposé la demande d’autorisation de son vaccin en Europe&nbsp;&nbsp;L'Obs,https://www.nouvelobs.com/coronavirus-de-wuhan/20201201.OBS36839/pfizer-biontech-a-depose-la-demande-d-autorisation-de-son-vaccin-en-europe.html
65,20/01/2021 12:47,Coronavirus : l’Union européenne réserve 200 millions de doses du vaccin Biontech/Pfizer - Le Parisien,Coronavirus : l’Union européenne réserve 200 millions de doses du vaccin Biontech/Pfizer&nbsp;&nbsp;Le Parisien,https://www.leparisien.fr/societe/coronavirus-l-union-europeenne-reserve-200-millions-de-doses-du-vaccin-biontech-pfizer-09-09-2020-8381556.php
66,20/01/2021 12:47,PFIZER et BioNTech ont obtenu le statut de désignation Fast Track pour 2 de leurs vaccins anti-Covid - Capital.fr,PFIZER et BioNTech ont obtenu le statut de désignation Fast Track pour 2 de leurs vaccins anti-Covid&nbsp;&nbsp;Capital.fr,https://www.capital.fr/entreprises-marches/pfizer-et-biontech-ont-obtenu-le-statut-de-designation-fast-track-pour-2-de-leurs-vaccins-anti-covid-1375257
67,20/01/2021 12:47,Covid-19 : le vaccin Pfizer-BioNTech ne « rassure pas » Jean-Luc Mélenchon - Le Point,Covid-19 : le vaccin Pfizer-BioNTech ne « rassure pas » Jean-Luc Mélenchon&nbsp;&nbsp;Le Point,https://www.lepoint.fr/sante/covid-19-le-vaccin-pfizer-biontech-ne-rassure-pas-jean-luc-melenchon-13-12-2020-2405540_40.php
68,20/01/2021 12:47,"Covid-19 : Un contrat à 1,95 Mrd $ pour le vaccin de Pfizer et BioNTech - Industrie pharma","Covid-19 : Un contrat à 1,95 Mrd $ pour le vaccin de Pfizer et BioNTech&nbsp;&nbsp;Industrie pharma","https://www.industriepharma.fr/covid-19-un-contrat-a-1-95-mrd-pour-le-vaccin-de-pfizer-et-biontech,112479"
69,20/01/2021 12:47,"Cac 40 : Un feu vert se profile pour le vaccin de BioNTech et Pfizer, le CAC remonte timidement - BFM Bourse","Cac 40 : Un feu vert se profile pour le vaccin de BioNTech et Pfizer, le CAC remonte timidement&nbsp;&nbsp;BFM Bourse",https://www.tradingsat.com/cac-40-FR0003500008/actualites/cac-40-un-feu-vert-se-profile-pour-le-vaccin-de-biontech-et-pfizer-le-cac-remonte-timidement-944127.html
