"","feed_pub_date","item_title","item_description","item_link"
"40",2021-01-20 14:02:00,"Science News Roundup: Pfizer/BioNTech vaccine seems to work vs UK variant; Chinese scientists develop gene therapy which could delay ageing - Devdiscourse","Science News Roundup: Pfizer/BioNTech vaccine seems to work vs UK variant; Chinese scientists develop gene therapy which could delay ageing&nbsp;&nbsp;Devdiscourse","https://www.devdiscourse.com/article/science-environment/1416347-science-news-roundup-pfizerbiontech-vaccine-seems-to-work-vs-uk-variant-chinese-scientists-develop-gene-therapy-which-coul"
"41",2021-01-20 14:02:00,"EU in discussions with Pfizer-BioNTech for additional vaccine doses - Reuters","EU in discussions with Pfizer-BioNTech for additional vaccine doses&nbsp;&nbsp;Reuters","https://www.reuters.com/article/health-coronavirus-eu-pfizer/eu-in-discussions-with-pfizer-biontech-for-additional-vaccine-doses-idUSB5N2B301K?edition-redirect=uk"
"42",2021-01-20 14:02:00,"Portuguese nurse dies two days after taking Pfizer-BioNTechs coronavirus vaccine: Report - Republic World","Portuguese nurse dies two days after taking Pfizer-BioNTechs coronavirus vaccine: Report&nbsp;&nbsp;Republic World","https://www.republicworld.com/world-news/rest-of-the-world-news/portuguese-nurse-dies-two-days-after-taking-pfizer-biontechs-coronavirus-vaccine-report.html"
"43",2021-01-20 14:02:00,"Spain will administer two doses of BioNTech-Pfizer vaccine, minister says - Reuters","Spain will administer two doses of BioNTech-Pfizer vaccine, minister says&nbsp;&nbsp;Reuters","https://www.reuters.com/article/us-health-coronavirus-spain-vaccine/spain-will-administer-two-doses-of-biontech-pfizer-vaccine-minister-says-idUSKBN29924R"
"44",2021-01-20 14:02:00,"European regulator approves drawing six doses from each vial of BioNTech-Pfizer vaccine, boosting available shots by 20% - ABC News","European regulator approves drawing six doses from each vial of BioNTech-Pfizer vaccine, boosting available shots by 20%&nbsp;&nbsp;ABC News","https://abcnews.go.com/Health/wireStory/european-regulator-approves-drawing-doses-vial-biontech-pfizer-75128857"
"45",2021-01-20 14:02:00,"Luxembourg drops order for more vaccine from BioNTech/Pfizer - Luxembourg Times","Luxembourg drops order for more vaccine from BioNTech/Pfizer&nbsp;&nbsp;Luxembourg Times","https://luxtimes.lu/luxembourg/42717-luxembourg-drops-order-for-more-vaccine-from-biontech/pfizer"
"46",2021-01-20 14:02:00,"Covid-19: BioNTech/Pfizer Will Not Submit Vaccine for Emergency Use in Brazil - The Rio Times","Covid-19: BioNTech/Pfizer Will Not Submit Vaccine for Emergency Use in Brazil&nbsp;&nbsp;The Rio Times","https://riotimesonline.com/brazil-news/miscellaneous/covid-19/covid-19-biontech-pfizer-will-not-submit-its-vaccine-for-emergency-use-in-brazil/"
"47",2021-01-20 14:02:00,"New Zealand’s delayed vaccine rollout threatens early Covid success - Financial Times","New Zealand’s delayed vaccine rollout threatens early Covid success&nbsp;&nbsp;Financial Times","https://www.ft.com/content/bb1de4e4-7b42-43a0-b118-bb35719daca1"
"48",2021-01-20 14:02:00,"Vaccine myths running rampant online among all age groups, Ontario docs say - CP24 Toronto's Breaking News","Vaccine myths running rampant online among all age groups, Ontario docs say&nbsp;&nbsp;CP24 Toronto's Breaking News","https://www.cp24.com/news/vaccine-myths-running-rampant-online-among-all-age-groups-ontario-docs-say-1.5275815"
"49",2021-01-20 14:02:00,"Regulatory approval of Pfizer/BioNTech vaccine for COVID-19 - GOV.UK","Regulatory approval of Pfizer/BioNTech vaccine for COVID-19&nbsp;&nbsp;GOV.UK","https://www.gov.uk/government/publications/regulatory-approval-of-pfizer-biontech-vaccine-for-covid-19"
"50",2021-01-20 14:02:00,"How does the Pfizer/BioNTech vaccine work and who will get it? - The Guardian","How does the Pfizer/BioNTech vaccine work and who will get it?&nbsp;&nbsp;The Guardian","https://www.theguardian.com/world/2020/dec/02/how-does-the-pfizerbiontech-covid-vaccine-work-and-who-will-get-it"
"51",2021-01-20 14:02:00,"Inside BioNTech-Pfizer's groundbreaking Covid vaccine - Financial Times","Inside BioNTech-Pfizer's groundbreaking Covid vaccine&nbsp;&nbsp;Financial Times","https://www.ft.com/content/74e41528-80c3-4b0f-b343-be43d90f0311"
"52",2021-01-20 14:02:00,"Information for UK recipients on Pfizer/BioNTech COVID-19 vaccine - GOV.UK","Information for UK recipients on Pfizer/BioNTech COVID-19 vaccine&nbsp;&nbsp;GOV.UK","https://www.gov.uk/government/publications/regulatory-approval-of-pfizer-biontech-vaccine-for-covid-19/information-for-uk-recipients-on-pfizerbiontech-covid-19-vaccine"
"53",2021-01-20 14:02:00,"BioNTech and Pfizer raise hopes with breakthrough Covid-19 vaccine - Financial Times","BioNTech and Pfizer raise hopes with breakthrough Covid-19 vaccine&nbsp;&nbsp;Financial Times","https://www.ft.com/content/497594f4-7771-4af5-98dc-8c98487ea212"
"54",2021-01-20 14:02:00,"Information for Healthcare Professionals on Pfizer/BioNTech COVID-19 vaccine - GOV.UK","Information for Healthcare Professionals on Pfizer/BioNTech COVID-19 vaccine&nbsp;&nbsp;GOV.UK","https://www.gov.uk/government/publications/regulatory-approval-of-pfizer-biontech-vaccine-for-covid-19/information-for-healthcare-professionals-on-pfizerbiontech-covid-19-vaccine"
"55",2021-01-20 14:02:00,"Coronavirus: Commission approves contract with BioNTech-Pfizer alliance to ensure access to a potential vaccine - EU News","Coronavirus: Commission approves contract with BioNTech-Pfizer alliance to ensure access to a potential vaccine&nbsp;&nbsp;EU News","https://ec.europa.eu/commission/presscorner/detail/en/ip_20_2081"
"56",2021-01-20 14:02:00,"Pfizer and BioNTech submit Covid vaccine for US approval - Financial Times","Pfizer and BioNTech submit Covid vaccine for US approval&nbsp;&nbsp;Financial Times","https://www.ft.com/content/ab89d77a-fdb6-4527-8e4a-e3041ba79716"
"57",2021-01-20 14:02:00,"Pfizer and BioNTech's Covid-19 vaccine found to be 90% effective - Financial Times","Pfizer and BioNTech's Covid-19 vaccine found to be 90% effective&nbsp;&nbsp;Financial Times","https://www.ft.com/content/9bde4bff-acf0-4c2a-a0d0-5ed597186496"
"58",2021-01-20 14:02:00,"Germany's Spahn: Will receive more than 130 million doses of BioNTech/Pfizer and Moderna vaccines - FXStreet","Germany's Spahn: Will receive more than 130 million doses of BioNTech/Pfizer and Moderna vaccines&nbsp;&nbsp;FXStreet","https://www.fxstreet.com/news/germanys-spahn-will-receive-more-than-130-million-doses-of-biontech-pfizer-and-moderna-vaccines-202101061131"
"59",2021-01-20 14:02:00,"Boris Johnson says UK ready to deploy tweaked vaccines - Financial Times","Boris Johnson says UK ready to deploy tweaked vaccines&nbsp;&nbsp;Financial Times","https://www.ft.com/content/4c608be6-2546-4050-a6bc-4df6f47ab89e"
"60",2021-01-20 14:02:00,"Everything you need to know about the Pfizer/BioNTech covid-19 vaccine - New Scientist News","Everything you need to know about the Pfizer/BioNTech covid-19 vaccine&nbsp;&nbsp;New Scientist News","https://www.newscientist.com/article/2261805-everything-you-need-to-know-about-the-pfizer-biontech-covid-19-vaccine/"
"61",2021-01-20 14:02:00,"US authorises Pfizer and BioNTech's Covid-19 vaccine - Financial Times","US authorises Pfizer and BioNTech's Covid-19 vaccine&nbsp;&nbsp;Financial Times","https://www.ft.com/content/a0954c6b-6462-4317-b2f2-9f56be045744"
"62",2021-01-20 14:02:00,"UK set to approve Pfizer-BioNTech Covid vaccine within days - Financial Times","UK set to approve Pfizer-BioNTech Covid vaccine within days&nbsp;&nbsp;Financial Times","https://www.ft.com/content/ebd9ca50-c2d7-4b0e-afd5-e90e93c0c495"
"63",2021-01-20 14:02:00,"US regulator to move quickly on Pfizer/BioNTech vaccine - Financial Times","US regulator to move quickly on Pfizer/BioNTech vaccine&nbsp;&nbsp;Financial Times","https://www.ft.com/content/246f817c-aa23-4c26-ab1a-04b46003c69b"
"64",2021-01-20 14:02:00,"Pfizer and BioNTech could make $13bn from coronavirus vaccine - The Guardian","Pfizer and BioNTech could make $13bn from coronavirus vaccine&nbsp;&nbsp;The Guardian","https://www.theguardian.com/business/2020/nov/10/pfizer-and-biontech-could-make-13bn-from-coronavirus-vaccine"
"65",2021-01-20 14:02:00,"Pfizer-BioNTech trial data show vaccine to be even more effective - Financial Times","Pfizer-BioNTech trial data show vaccine to be even more effective&nbsp;&nbsp;Financial Times","https://www.ft.com/content/cd7973f0-3f06-4a54-a79e-1f705a80fc2d"
"66",2021-01-20 14:02:00,"EU fast-tracks process for Pfizer and BioNTech’s Covid-19 vaccine - Financial Times","EU fast-tracks process for Pfizer and BioNTech’s Covid-19 vaccine&nbsp;&nbsp;Financial Times","https://www.ft.com/content/e9ebc6b0-9fa8-4725-a673-b7b14931c391"
"67",2021-01-20 14:02:00,"US offers to help increase production of Pfizer/BioNTech Covid vaccine - Financial Times","US offers to help increase production of Pfizer/BioNTech Covid vaccine&nbsp;&nbsp;Financial Times","https://www.ft.com/content/3c21ae81-3504-4d11-8784-c1b67458a0ca"
"68",2021-01-20 14:02:00,"Summary of the Public Assessment Report for Pfizer/BioNTech COVID-19 vaccine - GOV.UK","Summary of the Public Assessment Report for Pfizer/BioNTech COVID-19 vaccine&nbsp;&nbsp;GOV.UK","https://www.gov.uk/government/publications/regulatory-approval-of-pfizer-biontech-vaccine-for-covid-19/summary-public-assessment-report-for-pfizerbiontech-covid-19-vaccine"
"69",2021-01-20 14:02:00,"Conditions of Authorisation for Pfizer/BioNTech COVID-19 vaccine - GOV.UK","Conditions of Authorisation for Pfizer/BioNTech COVID-19 vaccine&nbsp;&nbsp;GOV.UK","https://www.gov.uk/government/publications/regulatory-approval-of-pfizer-biontech-vaccine-for-covid-19/conditions-of-authorisation-for-pfizerbiontech-covid-19-vaccine"
"70",2021-01-20 14:02:00,"Pfizer 'ready to roll' if BioNTech COVID-19 shot is approved - - pharmaphorum","Pfizer 'ready to roll' if BioNTech COVID-19 shot is approved -&nbsp;&nbsp;pharmaphorum","https://pharmaphorum.com/news/pfizer-ready-to-roll-if-biontech-covid-19-shot-is-approved/"
"71",2021-01-20 14:02:00,"BioNTech and Pfizer’s Covid-19 vaccine trial yields positive results - Financial Times","BioNTech and Pfizer’s Covid-19 vaccine trial yields positive results&nbsp;&nbsp;Financial Times","https://www.ft.com/content/65d0b33a-f12a-4878-ac87-da4835683949"
"72",2021-01-20 14:02:00,"Inside the hunt for a Covid-19 vaccine: how BioNTech made the breakthrough - Financial Times","Inside the hunt for a Covid-19 vaccine: how BioNTech made the breakthrough&nbsp;&nbsp;Financial Times","https://www.ft.com/content/c4ca8496-a215-44b1-a7eb-f88568fc9de9"
"73",2021-01-20 14:02:00,"US science panel backs Pfizer/BioNTech's Covid-19 vaccine - Financial Times","US science panel backs Pfizer/BioNTech's Covid-19 vaccine&nbsp;&nbsp;Financial Times","https://www.ft.com/content/7bb4aaeb-bdf0-43c6-b30d-6f78c7b01a19"
"74",2021-01-20 14:02:00,"EU to buy up to 300m doses of BioNTech-Pfizer's Covid vaccine - Financial Times","EU to buy up to 300m doses of BioNTech-Pfizer's Covid vaccine&nbsp;&nbsp;Financial Times","https://www.ft.com/content/4c33d9bf-5ed9-43d4-b907-4d79d71599cf"
"75",2021-01-20 14:02:00,"Canada prepares to roll out Pfizer/BioNTech vaccine next week - Financial Times","Canada prepares to roll out Pfizer/BioNTech vaccine next week&nbsp;&nbsp;Financial Times","https://www.ft.com/content/46b27627-e083-404c-b6c1-d9e8553b49e3"
"76",2021-01-20 14:02:00,"Government welcomes the MHRA review into Pfizer and BioNTech vaccine - GOV.UK","Government welcomes the MHRA review into Pfizer and BioNTech vaccine&nbsp;&nbsp;GOV.UK","https://www.gov.uk/government/news/government-welcomes-the-mhra-review-into-pfizer-and-biontech-vaccine"
"77",2021-01-20 14:02:00,"Scientist behind BioNTech/Pfizer vaccine says it can end pandemic - The Guardian","Scientist behind BioNTech/Pfizer vaccine says it can end pandemic&nbsp;&nbsp;The Guardian","https://www.theguardian.com/world/2020/nov/12/scientist-behind-biontech-pfizer-coronavirus-vaccine-says-it-can-end-pandemic"
"78",2021-01-20 14:02:00,"COVID-19: Is Pfizer-BioNTech vaccine safe and will it work? - Your questions answered - Sky News","COVID-19: Is Pfizer-BioNTech vaccine safe and will it work? - Your questions answered&nbsp;&nbsp;Sky News","https://news.sky.com/story/covid-19-is-pfizer-biontech-vaccine-safe-and-will-it-work-your-questions-answered-12130864"
"79",2021-01-20 14:02:00,"Pfizer/BioNTech vaccine starts working 10 days after first dose, says FDA - Financial Times","Pfizer/BioNTech vaccine starts working 10 days after first dose, says FDA&nbsp;&nbsp;Financial Times","https://www.ft.com/content/b9ab187c-2d93-4e17-b370-e53c7b0a2886"
"80",2021-01-20 14:02:00,"Pfizer, BioNTech apply for Covid vaccine approval in Europe - CNBC","Pfizer, BioNTech apply for Covid vaccine approval in Europe&nbsp;&nbsp;CNBC","https://www.cnbc.com/2020/12/01/pfizer-biontech-apply-for-coronavirus-vaccine-approval-in-europe.html"
"81",2021-01-20 14:02:00,"Pfizer, BioNTech Near 2020 Vaccine Target, Easing Output Concern - Bloomberg","Pfizer, BioNTech Near 2020 Vaccine Target, Easing Output Concern&nbsp;&nbsp;Bloomberg","https://www.bloomberg.com/news/articles/2020-12-04/pfizer-biontech-already-made-most-of-this-year-s-vaccine-doses"
"82",2021-01-20 14:02:00,"Pfizer/BioNTech say vaccine works in 90% of COVID-19 patients - - pharmaphorum","Pfizer/BioNTech say vaccine works in 90% of COVID-19 patients -&nbsp;&nbsp;pharmaphorum","https://pharmaphorum.com/news/pfizer-biontech/"
"83",2021-01-20 14:02:00,"Coronavirus - EU News","Coronavirus&nbsp;&nbsp;EU News","https://ec.europa.eu/commission/presscorner/detail/en/ip_20_1556"
