"","feed_pub_date","item_title","item_description","item_link"
"1",2021-01-20 17:43:26,"Polska kupi dodatkowo 25 mln dawek szczepionki Pfizer/BioNTech - Wyborcza - Katowice","Polska kupi dodatkowo 25 mln dawek szczepionki Pfizer/BioNTech&nbsp;&nbsp;Wyborcza - KatowiceSzefowa KE stanowczo o opóznieniach w dostawach szczepionek Pfizer/BioNTech - rynki zagraniczne&nbsp;&nbsp;WNP.PLPandemia koronawirusa. Pfizer i BioNTech opracowaly plan zwiekszenia produkcji szczepionek w Europie | TVP Info&nbsp;&nbsp;TVP InfoPfizer zapowiada zwiekszenie dostaw szczepionek. Chodzi o dwa terminy&nbsp;&nbsp;Gazeta.plPolska zamówila kolejne 25 mln szczepionek Pfizer i BioNTech&nbsp;&nbsp;wPolityce.plZobacz wszystkie materialy w aplikacji Wiadomosci Google","https://katowice.wyborcza.pl/katowice/7,35063,26706207,polska-kupi-dodatkowo-25-mln-dawek-szczepionki-pfizer-biontech.html"
"2",2021-01-20 17:43:26,"Niemcy zaczynaja produkcje szczepionek Pfizer i BioNTech. Na rynek ma trafic 750 mln dawek - Money.pl","Niemcy zaczynaja produkcje szczepionek Pfizer i BioNTech. Na rynek ma trafic 750 mln dawek&nbsp;&nbsp;Money.plPfizer/BioNTech zmniejsza dostawy szczepionki przeciw Covid-19 do Europy: Podano daty&nbsp;&nbsp;RMF 24Opóznienia w dostawach szczepionki Pfizer/BioNTech potrwaja do 25 stycznia. Dostawy do Polski spadna o 40 proc.&nbsp;&nbsp;BusinessInsiderPfizer i BioNTech: 25 stycznia powrót do zaplanowanych dostaw szczepionek. Od 15 lutego beda zwiekszone&nbsp;&nbsp;Wiadomosci Gazeta.plDostawy szczepionek Pfizer: BioNTech beda opóznione - rynki zagraniczne&nbsp;&nbsp;WNP.PLZobacz wszystkie materialy w aplikacji Wiadomosci Google","https://www.money.pl/gospodarka/niemcy-zaczynaja-produkcji-szczepionek-pfizer-i-biontech-na-rynek-ma-trafic-750-mln-dawek-6597585062820832a.html"
"28",2021-01-20 17:43:26,"Szczepionka Pfizer BioNTech jest skuteczna i bezpieczna - Termedia","Szczepionka Pfizer BioNTech jest skuteczna i bezpieczna&nbsp;&nbsp;Termedia","https://www.termedia.pl/koronawirus/Szczepionka-Pfizer-BioNTech-jest-skuteczna-i-bezpieczna,40668.html"
"29",2021-01-20 17:43:26,"USA: umowa z Pfizer i BioNtech na 100 mln dawek szczepionki - politykazdrowotna.com","USA: umowa z Pfizer i BioNtech na 100 mln dawek szczepionki&nbsp;&nbsp;politykazdrowotna.com","https://www.politykazdrowotna.com/62033,usa-umowa-z-pfizer-i-biontech-na-100-mln-dawek-szczepionki"
"30",2021-01-20 17:43:26,"Europejska Agencja Leków wyda opinie o szczepionce firm Pfizer/BioNTech - Bankier.pl","Europejska Agencja Leków wyda opinie o szczepionce firm Pfizer/BioNTech&nbsp;&nbsp;Bankier.pl","https://www.bankier.pl/wiadomosc/Europejska-Agencja-Lekow-wyda-opinie-o-szczepionce-firm-Pfizer-BioNTech-8021368.html"
"31",2021-01-20 17:43:26,"Pfizer i BioNTech zakonczyly prace nad szczepionka - PulsBiznesu","Pfizer i BioNTech zakonczyly prace nad szczepionka&nbsp;&nbsp;PulsBiznesu","https://www.pb.pl/pfizer-i-biontech-zakonczyly-prace-nad-szczepionka-1101069"
"32",2021-01-20 17:43:26,"Pfizer i BioNTech wystapily do EMA o autoryzacje szczepionki przeciw COVID-19 - Puls Medycyny","Pfizer i BioNTech wystapily do EMA o autoryzacje szczepionki przeciw COVID-19&nbsp;&nbsp;Puls Medycyny","https://pulsmedycyny.pl/pfizer-i-biontech-wystapily-do-ema-o-autoryzacje-szczepionki-przeciw-covid-19-1102083"
"33",2021-01-20 17:43:26,"Bahrajn jako drugi kraj na swiecie dopuszcza do uzycia szczepionke Pfizer/BioNTech - Bankier.pl","Bahrajn jako drugi kraj na swiecie dopuszcza do uzycia szczepionke Pfizer/BioNTech&nbsp;&nbsp;Bankier.pl","https://www.bankier.pl/wiadomosc/Bahrajn-jako-drugi-kraj-na-swiecie-dopuszcza-do-uzycia-szczepionke-Pfizer-BioNTech-8014988.html"
"34",2021-01-20 17:43:26,"BioNTech: Ugur Sahin i Özlem Türeci. Bez nich nie byloby pierwszej szczepionki przeciwko SARS-CoV-2 - EURACTIV Poland","BioNTech: Ugur Sahin i Özlem Türeci. Bez nich nie byloby pierwszej szczepionki przeciwko SARS-CoV-2&nbsp;&nbsp;EURACTIV Poland","https://www.euractiv.pl/section/migracje/news/pfizer-biontech-ugur-sahin-ozlem-tureci-szczepionka-covid19-migranci-niemcy/"
"35",2021-01-20 17:43:26,"BioNTech i Pfizer maja potencjalna szczepionke przeciwko COVID-19 - Puls Farmacji","BioNTech i Pfizer maja potencjalna szczepionke przeciwko COVID-19&nbsp;&nbsp;Puls Farmacji","https://pulsfarmacji.pl/4752547,6486,biontech-i-pfizer-maja-potencjalna-szczepionke-przeciwko-covid-19"
"36",2021-01-20 17:43:26,"Grafika nie przekazuje prawdziwych tresci z ulotki od Pfizera i BioNTech - DEMAGOG","Grafika nie przekazuje prawdziwych tresci z ulotki od Pfizera i BioNTech&nbsp;&nbsp;DEMAGOG","https://demagog.org.pl/fake_news/grafika-nie-przekazuje-prawdziwych-tresci-z-ulotki-od-pfizera-i-biontech/"
"37",2021-01-20 17:43:26,"Co wiadomo o szczepionce Pfizer/BioNTech COVID-19? Wbrew pozorom DUZO - Super Express","Co wiadomo o szczepionce Pfizer/BioNTech COVID-19? Wbrew pozorom DUZO&nbsp;&nbsp;Super Express","https://www.se.pl/zdrowie/co-wiadomo-o-szczepionce-pfizer-biontech-covid-19-wbrew-pozorom-duzo-aa-Ycy2-w6qg-nvCS.html"
"38",2021-01-20 17:43:26,"Wielka Brytania rozpoczyna szczepienia na COVID-19 - BusinessInsider","Wielka Brytania rozpoczyna szczepienia na COVID-19&nbsp;&nbsp;BusinessInsider","https://businessinsider.com.pl/wiadomosci/wielka-brytania-szczepienia-obywateli-na-covid-19-szczepionka-pfizer-biontech/ftmqclk"
"39",2021-01-20 17:43:26,"Druga szczepionka na koronawirusa zatwierdzona w USA. Najpierw Pfizer i BioNTech, teraz Moderna - TVN24","Druga szczepionka na koronawirusa zatwierdzona w USA. Najpierw Pfizer i BioNTech, teraz Moderna&nbsp;&nbsp;TVN24","https://tvn24.pl/swiat/druga-szczepionka-na-koronawirusa-zatwierdzona-w-usa-najpierw-pfizer-i-biontech-teraz-moderna-4780294"
"40",2021-01-20 17:43:26,"Amerykanska agencja przyspiesza badanie szczepionek. Jeszcze w tym miesiacu moga odbyc sie duze testy - BusinessInsider","Amerykanska agencja przyspiesza badanie szczepionek. Jeszcze w tym miesiacu moga odbyc sie duze testy&nbsp;&nbsp;BusinessInsider","https://businessinsider.com.pl/wiadomosci/szczepionka-na-koronawirusa-od-pfizer-i-biontech-z-oznaczeniem-fast-track/ez2jskl"
"41",2021-01-20 17:43:26,"Dlaczego szef firmy Pfizer sie jeszcze nie zaszczepil? - politykazdrowotna.com","Dlaczego szef firmy Pfizer sie jeszcze nie zaszczepil?&nbsp;&nbsp;politykazdrowotna.com","https://www.politykazdrowotna.com/68286,dlaczego-szef-firmy-pfizer-sie-jeszcze-nie-zaszczepil"
"42",2021-01-20 17:43:26,"Szczepionka Pfizer Biontech ma 95 procent skutecznosci u doroslych powyzej 65 roku zycia - Wiadomosci Radio Zet","Szczepionka Pfizer Biontech ma 95 procent skutecznosci u doroslych powyzej 65 roku zycia&nbsp;&nbsp;Wiadomosci Radio Zet","https://wiadomosci.radiozet.pl/Koronawirus/Szczepionka-Pfizer-Biontech-ma-95-procent-skutecznosci-u-doroslych-powyzej-65-roku-zycia"
"43",2021-01-20 17:43:26,"Pfizer i BioNTech beda wspólnie pracowac nad szczepionka na koronawirusa - rynki zagraniczne - WNP.PL","Pfizer i BioNTech beda wspólnie pracowac nad szczepionka na koronawirusa - rynki zagraniczne&nbsp;&nbsp;WNP.PL","https://www.wnp.pl/rynki-zagraniczne/pfizer-i-biontech-beda-wspolnie-pracowac-nad-szczepionka-na-koronawirusa,379556.html"
"44",2021-01-20 17:43:26,"Pfizer oraz BioNTech rozpoczynaja wspólprace nad szczepionka na koronawirusa - Medexpress.pl","Pfizer oraz BioNTech rozpoczynaja wspólprace nad szczepionka na koronawirusa&nbsp;&nbsp;Medexpress.pl","https://www.medexpress.pl/pfizer-oraz-biontech-rozpoczynaja-wspolprace-nad-szczepionka-na-koronawirusa/76800"
"45",2021-01-20 17:43:26,"Próbujac obiektywnie spojrzec na szczepionke przeciw COVID-19 Pfizer/BioNTech - TVP Info","Próbujac obiektywnie spojrzec na szczepionke przeciw COVID-19 Pfizer/BioNTech&nbsp;&nbsp;TVP Info","https://www.tvp.info/51213041/probujac-obiektywnie-spojrzec-na-szczepionke-przeciw-covid-19-pfizerbiontech"
"46",2021-01-20 17:43:26,"W Polsce 2 mld zl poszlo na TVP, Niemcy daly tyle Pfizerowi, by wyprodukowal szczepionke - Spider's Web","W Polsce 2 mld zl poszlo na TVP, Niemcy daly tyle Pfizerowi, by wyprodukowal szczepionke&nbsp;&nbsp;Spider's Web","https://spidersweb.pl/bizblog/szczepionka-na-covid-19-pfizer-biontech/"
"47",2021-01-20 17:43:26,"""Pomysl szczepionki powstal przy sniadaniu"". Wynalazcy z Biontech rozmawiali z Merkel - DW (Polski)","""Pomysl szczepionki powstal przy sniadaniu"". Wynalazcy z Biontech rozmawiali z Merkel&nbsp;&nbsp;DW (Polski)","https://www.dw.com/pl/szczepionka-merkel-biontech/a-55978683"
"48",2021-01-20 17:43:26,"Do przechowywania szczepionek przeciwko COVID-19 wystarczy zwykla lodówka - TVP Info","Do przechowywania szczepionek przeciwko COVID-19 wystarczy zwykla lodówka&nbsp;&nbsp;TVP Info","https://www.tvp.info/50796581/covid-19-do-przechowywania-szczepionek-wystarczy-zwykla-lodowka"
"49",2021-01-20 17:43:26,"Niemcy bez entuzjazmu wobec szczepionki - DW (Polski)","Niemcy bez entuzjazmu wobec szczepionki&nbsp;&nbsp;DW (Polski)","https://www.dw.com/pl/https-wwwdwcom-pl-niemcy-szczepionka-covid-biontech-antyszczpionkowcy/a-55578863"
