"","feed_pub_date","item_title","item_description","item_link"
"1",2021-01-20 11:18:00,"<U+0395>µß<U+03CC><U+03BB><U+03B9><U+03BF> Pfizer/BioNTech: <U+0391>p<U+03BF>te<U+03BB>esµat<U+03B9><U+03BA><U+03CC> st<U+03B7> µet<U+03AC><U+03BB><U+03BB>a<U+03BE><U+03B7> t<U+03BF><U+03C5> <U+03BA><U+03BF><U+03C1><U+03BF><U+03BD><U+03BF><U+03CA><U+03BF><U+03CD> - <U+03A5><U+03B3>e<U+03AF>a | News 24/7 - News247.gr","<U+0395>µß<U+03CC><U+03BB><U+03B9><U+03BF> Pfizer/BioNTech: <U+0391>p<U+03BF>te<U+03BB>esµat<U+03B9><U+03BA><U+03CC> st<U+03B7> µet<U+03AC><U+03BB><U+03BB>a<U+03BE><U+03B7> t<U+03BF><U+03C5> <U+03BA><U+03BF><U+03C1><U+03BF><U+03BD><U+03BF><U+03CA><U+03BF><U+03CD> - <U+03A5><U+03B3>e<U+03AF>a | News 24/7&nbsp;&nbsp;News247.gr<U+039A><U+03BF><U+03C1><U+03C9><U+03BD><U+03BF><U+03CA><U+03CC><U+03C2>: <U+03A4><U+03BF> eµß<U+03CC><U+03BB><U+03B9><U+03BF> t<U+03C9><U+03BD> Pfizer/BioNTech fa<U+03AF><U+03BD>eta<U+03B9> ap<U+03BF>te<U+03BB>esµat<U+03B9><U+03BA><U+03CC> <U+03BA>at<U+03AC> t<U+03B7><U+03C2> µet<U+03AC><U+03BB><U+03BB>a<U+03BE><U+03B7><U+03C2>&nbsp;&nbsp;Skai.grB<U+03C1>eta<U+03BD><U+03AF>a: <U+03A4><U+03BF> eµß<U+03CC><U+03BB><U+03B9><U+03BF> t<U+03C9><U+03BD> Pfizer/BioNTech fa<U+03AF><U+03BD>eta<U+03B9> ap<U+03BF>te<U+03BB>esµat<U+03B9><U+03BA><U+03CC> <U+03BA>at<U+03AC> t<U+03BF><U+03C5> pa<U+03C1>a<U+03BB><U+03BB>a<U+03B3>µ<U+03AD><U+03BD><U+03BF><U+03C5> ste<U+03BB><U+03AD><U+03C7><U+03BF><U+03C5><U+03C2> t<U+03BF><U+03C5> <U+03BA><U+03BF><U+03C1><U+03BF><U+03BD><U+03BF><U+03CA><U+03BF><U+03CD>&nbsp;&nbsp;Capital.gr<U+039D><U+03AD>a <U+03AD><U+03C1>e<U+03C5><U+03BD>a eµß<U+03CC><U+03BB><U+03B9><U+03BF> t<U+03C9><U+03BD> Pfizer <U+03BA>a<U+03B9> BioNTech: «<U+03A0><U+03BF><U+03BB>eµ<U+03AC>e<U+03B9>» <U+03BA>a<U+03B9> t<U+03BF> µeta<U+03BB><U+03BB>a<U+03B3>µ<U+03AD><U+03BD><U+03BF> st<U+03AD><U+03BB>e<U+03C7><U+03BF><U+03C2>&nbsp;&nbsp;Newsit<U+03A0><U+03C1><U+03BF>ß<U+03BF><U+03BB><U+03AE> p<U+03BB><U+03AE><U+03C1><U+03BF><U+03C5><U+03C2> <U+03BA><U+03AC><U+03BB><U+03C5><U+03C8><U+03B7><U+03C2> st<U+03B7><U+03BD> efa<U+03C1>µ<U+03BF><U+03B3><U+03AE> <U+0395><U+03B9>d<U+03AE>se<U+03B9><U+03C2> Google","https://www.news247.gr/ygeia/emvolio-pfizer-biontech-apotelesmatiko-sti-metallaxi-toy-koronoioy.9116845.html"
"12",2021-01-20 11:18:00,"Ge<U+03C1>µa<U+03BD><U+03AF>a: <U+0394><U+03C5><U+03BD>at<U+03BF><U+03AF>, <U+03C5>p<U+03CC> p<U+03C1><U+03BF><U+03CB>p<U+03BF><U+03B8><U+03AD>se<U+03B9><U+03C2>, <U+03AD><U+03BE><U+03B9> eµß<U+03BF><U+03BB><U+03B9>asµ<U+03BF><U+03AF> ap<U+03CC> <U+03AD><U+03BD>a f<U+03B9>a<U+03BB><U+03AF>d<U+03B9><U+03BF> t<U+03C9><U+03BD> Pfizer/BioNTech | <U+0397> <U+039A><U+0391>T<U+0397><U+039C><U+0395><U+03A1><U+0399><U+039D><U+0397> - <U+0397> <U+039A>a<U+03B8><U+03B7>µe<U+03C1><U+03B9><U+03BD><U+03AE>","Ge<U+03C1>µa<U+03BD><U+03AF>a: <U+0394><U+03C5><U+03BD>at<U+03BF><U+03AF>, <U+03C5>p<U+03CC> p<U+03C1><U+03BF><U+03CB>p<U+03BF><U+03B8><U+03AD>se<U+03B9><U+03C2>, <U+03AD><U+03BE><U+03B9> eµß<U+03BF><U+03BB><U+03B9>asµ<U+03BF><U+03AF> ap<U+03CC> <U+03AD><U+03BD>a f<U+03B9>a<U+03BB><U+03AF>d<U+03B9><U+03BF> t<U+03C9><U+03BD> Pfizer/BioNTech | <U+0397> <U+039A><U+0391>T<U+0397><U+039C><U+0395><U+03A1><U+0399><U+039D><U+0397>&nbsp;&nbsp;<U+0397> <U+039A>a<U+03B8><U+03B7>µe<U+03C1><U+03B9><U+03BD><U+03AE>","https://www.kathimerini.gr/world/561209236/germania-dynatoi-ypo-proypotheseis-exi-emvoliasmoi-apo-ena-fialidio/"
"13",2021-01-20 11:18:00,"<U+03A4><U+03B9> <U+03B9>s<U+03C7><U+03CD>e<U+03B9> <U+03B3><U+03B9>a t<U+03B9><U+03C2> a<U+03BB><U+03BB>e<U+03C1><U+03B3><U+03B9><U+03BA><U+03AD><U+03C2> a<U+03BD>t<U+03B9>d<U+03C1><U+03AC>se<U+03B9><U+03C2> st<U+03BF> eµß<U+03CC><U+03BB><U+03B9><U+03BF> t<U+03C9><U+03BD> Pfizer/BioNTech <U+03B3><U+03B9>a t<U+03BF><U+03BD> <U+03BA><U+03BF><U+03C1><U+03C9><U+03BD><U+03BF><U+03CA><U+03CC> - SKAI","<U+03A4><U+03B9> <U+03B9>s<U+03C7><U+03CD>e<U+03B9> <U+03B3><U+03B9>a t<U+03B9><U+03C2> a<U+03BB><U+03BB>e<U+03C1><U+03B3><U+03B9><U+03BA><U+03AD><U+03C2> a<U+03BD>t<U+03B9>d<U+03C1><U+03AC>se<U+03B9><U+03C2> st<U+03BF> eµß<U+03CC><U+03BB><U+03B9><U+03BF> t<U+03C9><U+03BD> Pfizer/BioNTech <U+03B3><U+03B9>a t<U+03BF><U+03BD> <U+03BA><U+03BF><U+03C1><U+03C9><U+03BD><U+03BF><U+03CA><U+03CC>&nbsp;&nbsp;SKAI","https://www.skai.gr/index.php/news/ygeia/ti-isxyei-gia-tis-allergikes-antidraseis-sto-emvolio-ton-pfizerbiontechgia-ton-koronoio"
"14",2021-01-20 11:18:00,"<U+0395>µß<U+03CC><U+03BB><U+03B9><U+03BF> BioNTech/Pfizer: 12,5 e<U+03BA>at<U+03BF>µµ<U+03CD><U+03C1><U+03B9>a d<U+03CC>se<U+03B9><U+03C2> <U+03B8>a pa<U+03C1>ad<U+03BF><U+03B8><U+03BF><U+03CD><U+03BD> st<U+03B7><U+03BD> <U+0395><U+0395> <U+03AD><U+03C9><U+03C2> t<U+03BF> t<U+03AD><U+03BB><U+03BF><U+03C2> t<U+03BF><U+03C5> 2020 - CNN GREECE","<U+0395>µß<U+03CC><U+03BB><U+03B9><U+03BF> BioNTech/Pfizer: 12,5 e<U+03BA>at<U+03BF>µµ<U+03CD><U+03C1><U+03B9>a d<U+03CC>se<U+03B9><U+03C2> <U+03B8>a pa<U+03C1>ad<U+03BF><U+03B8><U+03BF><U+03CD><U+03BD> st<U+03B7><U+03BD> <U+0395><U+0395> <U+03AD><U+03C9><U+03C2> t<U+03BF> t<U+03AD><U+03BB><U+03BF><U+03C2> t<U+03BF><U+03C5> 2020&nbsp;&nbsp;CNN GREECE","https://www.cnn.gr/kosmos/story/247805/emvolio-biontech-pfizer-12-5-ekatommyria-doseis-tha-paradothoyn-stin-ee-eos-to-telos-toy-2020"
"15",2021-01-20 11:18:00,"Pfizer-BioNTech: Ta p<U+03C1><U+03BF>sf<U+03AD><U+03C1><U+03BF><U+03C5><U+03BD> t<U+03BF> eµß<U+03CC><U+03BB><U+03B9><U+03BF> se e<U+03B8>e<U+03BB><U+03BF><U+03BD>t<U+03AD><U+03C2> p<U+03BF><U+03C5> <U+03AD><U+03BB>aßa<U+03BD> e<U+03B9><U+03BA><U+03BF><U+03BD><U+03B9><U+03BA><U+03CC> f<U+03AC><U+03C1>µa<U+03BA><U+03BF> - Capital.gr","Pfizer-BioNTech: Ta p<U+03C1><U+03BF>sf<U+03AD><U+03C1><U+03BF><U+03C5><U+03BD> t<U+03BF> eµß<U+03CC><U+03BB><U+03B9><U+03BF> se e<U+03B8>e<U+03BB><U+03BF><U+03BD>t<U+03AD><U+03C2> p<U+03BF><U+03C5> <U+03AD><U+03BB>aßa<U+03BD> e<U+03B9><U+03BA><U+03BF><U+03BD><U+03B9><U+03BA><U+03CC> f<U+03AC><U+03C1>µa<U+03BA><U+03BF>&nbsp;&nbsp;Capital.gr","https://www.capital.gr/diethni/3506252/pfizer-biontech-tha-prosferoun-to-embolio-se-ethelontes-pou-elaban-eikoniko-farmako"
"16",2021-01-20 11:18:00,"<U+0395>µß<U+03BF><U+03BB><U+03B9>asµ<U+03BF><U+03AF>: <U+03A0><U+03C1><U+03BF>e<U+03B9>d<U+03BF>p<U+03BF><U+03AF><U+03B7>s<U+03B7> Pfizer – BioNTech <U+03BA>at<U+03AC> a<U+03BD>aß<U+03BF><U+03BB><U+03CE><U+03BD> st<U+03B7> <U+03C7><U+03BF><U+03C1><U+03AE><U+03B3><U+03B7>s<U+03B7> t<U+03B7><U+03C2> de<U+03CD>te<U+03C1><U+03B7><U+03C2> d<U+03CC>s<U+03B7><U+03C2> | <U+0397> <U+039A><U+0391>T<U+0397><U+039C><U+0395><U+03A1><U+0399><U+039D><U+0397> - <U+0397> <U+039A>a<U+03B8><U+03B7>µe<U+03C1><U+03B9><U+03BD><U+03AE>","<U+0395>µß<U+03BF><U+03BB><U+03B9>asµ<U+03BF><U+03AF>: <U+03A0><U+03C1><U+03BF>e<U+03B9>d<U+03BF>p<U+03BF><U+03AF><U+03B7>s<U+03B7> Pfizer – BioNTech <U+03BA>at<U+03AC> a<U+03BD>aß<U+03BF><U+03BB><U+03CE><U+03BD> st<U+03B7> <U+03C7><U+03BF><U+03C1><U+03AE><U+03B3><U+03B7>s<U+03B7> t<U+03B7><U+03C2> de<U+03CD>te<U+03C1><U+03B7><U+03C2> d<U+03CC>s<U+03B7><U+03C2> | <U+0397> <U+039A><U+0391>T<U+0397><U+039C><U+0395><U+03A1><U+0399><U+039D><U+0397>&nbsp;&nbsp;<U+0397> <U+039A>a<U+03B8><U+03B7>µe<U+03C1><U+03B9><U+03BD><U+03AE>","https://www.kathimerini.gr/world/561215854/emvoliasmoi-proeidopoiisi-pfizer-biontech-kata-anavolon-sti-chorigisi-tis-deyteris-dosis/"
"17",2021-01-20 11:18:00,"<U+03A0>a<U+03C1>e<U+03BD><U+03AD><U+03C1><U+03B3>e<U+03B9>e<U+03C2> ap<U+03CC> t<U+03BF> eµß<U+03CC><U+03BB><U+03B9><U+03BF> t<U+03C9><U+03BD> Pfizer/BioNTech se <U+039C>e<U+03BE><U+03B9><U+03BA><U+03CC> <U+03BA>a<U+03B9> F<U+03B9><U+03BD><U+03BB>a<U+03BD>d<U+03AF>a - <U+0397> <U+0395>f<U+03B7>µe<U+03C1><U+03AF>da t<U+03C9><U+03BD> S<U+03C5><U+03BD>ta<U+03BA>t<U+03CE><U+03BD>","<U+03A0>a<U+03C1>e<U+03BD><U+03AD><U+03C1><U+03B3>e<U+03B9>e<U+03C2> ap<U+03CC> t<U+03BF> eµß<U+03CC><U+03BB><U+03B9><U+03BF> t<U+03C9><U+03BD> Pfizer/BioNTech se <U+039C>e<U+03BE><U+03B9><U+03BA><U+03CC> <U+03BA>a<U+03B9> F<U+03B9><U+03BD><U+03BB>a<U+03BD>d<U+03AF>a&nbsp;&nbsp;<U+0397> <U+0395>f<U+03B7>µe<U+03C1><U+03AF>da t<U+03C9><U+03BD> S<U+03C5><U+03BD>ta<U+03BA>t<U+03CE><U+03BD>","https://www.efsyn.gr/node/275317"
"18",2021-01-20 11:18:00,"<U+0397> <U+039A><U+03BF>µ<U+03B9>s<U+03B9><U+03CC><U+03BD> se s<U+03C5><U+03B6><U+03B7>t<U+03AE>se<U+03B9><U+03C2> µe t<U+03B9><U+03C2> Pfizer/Biontech <U+03B3><U+03B9>a t<U+03B7><U+03BD> pa<U+03C1>a<U+03B3><U+03B3>e<U+03BB><U+03AF>a ep<U+03B9>p<U+03BB><U+03AD><U+03BF><U+03BD> eµß<U+03BF><U+03BB><U+03AF><U+03C9><U+03BD> - Capital.gr","<U+0397> <U+039A><U+03BF>µ<U+03B9>s<U+03B9><U+03CC><U+03BD> se s<U+03C5><U+03B6><U+03B7>t<U+03AE>se<U+03B9><U+03C2> µe t<U+03B9><U+03C2> Pfizer/Biontech <U+03B3><U+03B9>a t<U+03B7><U+03BD> pa<U+03C1>a<U+03B3><U+03B3>e<U+03BB><U+03AF>a ep<U+03B9>p<U+03BB><U+03AD><U+03BF><U+03BD> eµß<U+03BF><U+03BB><U+03AF><U+03C9><U+03BD>&nbsp;&nbsp;Capital.gr","https://www.capital.gr/diethni/3506544/i-komision-se-suzitiseis-me-tis-pfizer-biontech-gia-tin-paraggelia-epipleon-embolion"
"19",2021-01-20 11:18:00,"<U+039A><U+03BF><U+03C1><U+03BF><U+03BD><U+03BF><U+03CA><U+03CC><U+03C2>: <U+0397> <U+0391><U+03C5>st<U+03C1><U+03AF>a pa<U+03C1><U+03AE><U+03B3><U+03B3>e<U+03B9><U+03BB>e 3,8 e<U+03BA>at. ep<U+03B9>p<U+03BB><U+03AD><U+03BF><U+03BD> d<U+03CC>se<U+03B9><U+03C2> t<U+03BF><U+03C5> eµß<U+03BF><U+03BB><U+03AF><U+03BF><U+03C5> t<U+03B7><U+03C2> Pfizer - News.gr","<U+039A><U+03BF><U+03C1><U+03BF><U+03BD><U+03BF><U+03CA><U+03CC><U+03C2>: <U+0397> <U+0391><U+03C5>st<U+03C1><U+03AF>a pa<U+03C1><U+03AE><U+03B3><U+03B3>e<U+03B9><U+03BB>e 3,8 e<U+03BA>at. ep<U+03B9>p<U+03BB><U+03AD><U+03BF><U+03BD> d<U+03CC>se<U+03B9><U+03C2> t<U+03BF><U+03C5> eµß<U+03BF><U+03BB><U+03AF><U+03BF><U+03C5> t<U+03B7><U+03C2> Pfizer&nbsp;&nbsp;News.gr","https://www.news.gr/kosmos/article/2467997/koronoios-i-afstria-paringile-38-ekat-epipleon-dosis-tou-emvoliou-tis-pfizer.html"
"20",2021-01-20 11:18:00,"<U+0395>p<U+03B9>p<U+03BB><U+03AD><U+03BF><U+03BD> 565 <U+03C7><U+03B9><U+03BB><U+03B9><U+03AC>de<U+03C2> d<U+03CC>se<U+03B9><U+03C2> eµß<U+03BF><U+03BB><U+03AF><U+03BF><U+03C5> t<U+03B7><U+03C2> Pfizer/BioNTech st<U+03B7><U+03BD> <U+039A><U+03CD>p<U+03C1><U+03BF> - neakriti.gr","<U+0395>p<U+03B9>p<U+03BB><U+03AD><U+03BF><U+03BD> 565 <U+03C7><U+03B9><U+03BB><U+03B9><U+03AC>de<U+03C2> d<U+03CC>se<U+03B9><U+03C2> eµß<U+03BF><U+03BB><U+03AF><U+03BF><U+03C5> t<U+03B7><U+03C2> Pfizer/BioNTech st<U+03B7><U+03BD> <U+039A><U+03CD>p<U+03C1><U+03BF>&nbsp;&nbsp;neakriti.gr","https://www.neakriti.gr/article/ellada-nea/1602839/epipleon-565-hiliades-doseis-emvoliou-tis-pfizerbiontech-stin-kupro/"
"21",2021-01-20 11:18:00,"<U+039A><U+03CD>p<U+03C1><U+03BF><U+03C2>: <U+0395>p<U+03B9>p<U+03BB><U+03AD><U+03BF><U+03BD> 565 <U+03C7><U+03B9><U+03BB><U+03B9><U+03AC>de<U+03C2> d<U+03CC>se<U+03B9><U+03C2> eµß<U+03BF><U+03BB><U+03AF><U+03BF><U+03C5> t<U+03B7><U+03C2> Pfizer/BioNTech e<U+03BE>asf<U+03AC><U+03BB><U+03B9>se <U+03B7> <U+039B>e<U+03C5><U+03BA><U+03C9>s<U+03AF>a µ<U+03AD>s<U+03C9> t<U+03B7><U+03C2> <U+0395><U+0395> - Athina 9.84 fm","<U+039A><U+03CD>p<U+03C1><U+03BF><U+03C2>: <U+0395>p<U+03B9>p<U+03BB><U+03AD><U+03BF><U+03BD> 565 <U+03C7><U+03B9><U+03BB><U+03B9><U+03AC>de<U+03C2> d<U+03CC>se<U+03B9><U+03C2> eµß<U+03BF><U+03BB><U+03AF><U+03BF><U+03C5> t<U+03B7><U+03C2> Pfizer/BioNTech e<U+03BE>asf<U+03AC><U+03BB><U+03B9>se <U+03B7> <U+039B>e<U+03C5><U+03BA><U+03C9>s<U+03AF>a µ<U+03AD>s<U+03C9> t<U+03B7><U+03C2> <U+0395><U+0395>&nbsp;&nbsp;Athina 9.84 fm","https://www.athina984.gr/2021/01/19/kypros-epipleon-565-chiliades-doseis-emvolioy-tis-pfizer-biontech-exasfalise-i-leykosia-meso-tis-ee/"
"22",2021-01-20 11:18:00,"Ge<U+03C1>µa<U+03BD><U+03AF>a: <U+0395>p<U+03B9>f<U+03C5><U+03BB><U+03AC><U+03BE>e<U+03B9><U+03C2> Ge<U+03BD><U+03C2> Spa<U+03BD> <U+03B3><U+03B9>a pa<U+03C1>a<U+03B3><U+03C9><U+03B3><U+03AE> t<U+03BF><U+03C5> eµß<U+03BF><U+03BB><U+03AF><U+03BF><U+03C5> Pfizer/BioNTech ap<U+03CC> <U+03AC><U+03BB><U+03BB>e<U+03C2> eta<U+03B9><U+03C1>e<U+03AF>e<U+03C2> - Capital.gr","Ge<U+03C1>µa<U+03BD><U+03AF>a: <U+0395>p<U+03B9>f<U+03C5><U+03BB><U+03AC><U+03BE>e<U+03B9><U+03C2> Ge<U+03BD><U+03C2> Spa<U+03BD> <U+03B3><U+03B9>a pa<U+03C1>a<U+03B3><U+03C9><U+03B3><U+03AE> t<U+03BF><U+03C5> eµß<U+03BF><U+03BB><U+03AF><U+03BF><U+03C5> Pfizer/BioNTech ap<U+03CC> <U+03AC><U+03BB><U+03BB>e<U+03C2> eta<U+03B9><U+03C1>e<U+03AF>e<U+03C2>&nbsp;&nbsp;Capital.gr","https://www.capital.gr/diethni/3505422/germania-epifulaxeis-gens-span-gia-paragogi-tou-emboliou-pfizer-biontech-apo-alles-etaireies"
"23",2021-01-20 11:18:00,"<U+0399><U+03C1><U+03AC><U+03BA>: <U+0395><U+03B3><U+03BA><U+03C1><U+03AF><U+03B8><U+03B7><U+03BA>e <U+03B7> <U+03AD><U+03BA>ta<U+03BA>t<U+03B7> <U+03C7><U+03C1><U+03AE>s<U+03B7> t<U+03BF><U+03C5> eµß<U+03BF><U+03BB><U+03AF><U+03BF><U+03C5> t<U+03B7><U+03C2> Pfizer/BioNTech - Capital.gr","<U+0399><U+03C1><U+03AC><U+03BA>: <U+0395><U+03B3><U+03BA><U+03C1><U+03AF><U+03B8><U+03B7><U+03BA>e <U+03B7> <U+03AD><U+03BA>ta<U+03BA>t<U+03B7> <U+03C7><U+03C1><U+03AE>s<U+03B7> t<U+03BF><U+03C5> eµß<U+03BF><U+03BB><U+03AF><U+03BF><U+03C5> t<U+03B7><U+03C2> Pfizer/BioNTech&nbsp;&nbsp;Capital.gr","https://www.capital.gr/diethni/3505190/irak-egkrithike-i-ektakti-xrisi-tou-emboliou-tis-pfizer-biontech"
"24",2021-01-20 11:18:00,"<U+0388>ftasa<U+03BD> st<U+03B7><U+03BD> <U+0395><U+03BB><U+03BB><U+03AC>da ta p<U+03C1><U+03CE>ta eµß<U+03CC><U+03BB><U+03B9>a t<U+03C9><U+03BD> Pfizer/Biontech ap<U+03CC> t<U+03BF><U+03BD> <U+03A0><U+03C1><U+03BF>µa<U+03C7><U+03CE><U+03BD>a (pics,vid) - Skai.gr","<U+0388>ftasa<U+03BD> st<U+03B7><U+03BD> <U+0395><U+03BB><U+03BB><U+03AC>da ta p<U+03C1><U+03CE>ta eµß<U+03CC><U+03BB><U+03B9>a t<U+03C9><U+03BD> Pfizer/Biontech ap<U+03CC> t<U+03BF><U+03BD> <U+03A0><U+03C1><U+03BF>µa<U+03C7><U+03CE><U+03BD>a (pics,vid)&nbsp;&nbsp;Skai.gr","https://www.skai.gr/news/greece/eftasan-stin-ellada-ta-prota-emvolia-ton-pfizerbiontech-apo-ton-promaxona"
"25",2021-01-20 11:18:00,"<U+0395><U+0395>: <U+0395>p<U+03B9><U+03C7>e<U+03AF><U+03C1><U+03B7>s<U+03B7> µetaf<U+03BF><U+03C1><U+03AC><U+03C2> t<U+03C9><U+03BD> eµß<U+03BF><U+03BB><U+03AF><U+03C9><U+03BD> t<U+03C9><U+03BD> Pfizer-BioNTech p<U+03C1><U+03BF><U+03C2> t<U+03B9><U+03C2> 27 <U+03C7><U+03CE><U+03C1>e<U+03C2> - Euronews <U+0395><U+03BB><U+03BB><U+03B7><U+03BD><U+03B9><U+03BA><U+03AC>","<U+0395><U+0395>: <U+0395>p<U+03B9><U+03C7>e<U+03AF><U+03C1><U+03B7>s<U+03B7> µetaf<U+03BF><U+03C1><U+03AC><U+03C2> t<U+03C9><U+03BD> eµß<U+03BF><U+03BB><U+03AF><U+03C9><U+03BD> t<U+03C9><U+03BD> Pfizer-BioNTech p<U+03C1><U+03BF><U+03C2> t<U+03B9><U+03C2> 27 <U+03C7><U+03CE><U+03C1>e<U+03C2>&nbsp;&nbsp;Euronews <U+0395><U+03BB><U+03BB><U+03B7><U+03BD><U+03B9><U+03BA><U+03AC>","https://gr.euronews.com/2020/12/24/ee-epixeirisi-metaforas-ton-emvolion-pfizer-biontech-pros-tis-27-xores-covid-19"
"26",2021-01-20 11:18:00,"<U+0399><U+03BF><U+03C1>da<U+03BD><U+03AF>a: <U+03A0>a<U+03C1><U+03AE><U+03B3><U+03B3>e<U+03B9><U+03BB>e 1 e<U+03BA>at. d<U+03CC>se<U+03B9><U+03C2> t<U+03BF><U+03C5> eµß<U+03BF><U+03BB><U+03AF><U+03BF><U+03C5> t<U+03C9><U+03BD> Pfizer/BioNTech - Capital.gr","<U+0399><U+03BF><U+03C1>da<U+03BD><U+03AF>a: <U+03A0>a<U+03C1><U+03AE><U+03B3><U+03B3>e<U+03B9><U+03BB>e 1 e<U+03BA>at. d<U+03CC>se<U+03B9><U+03C2> t<U+03BF><U+03C5> eµß<U+03BF><U+03BB><U+03AF><U+03BF><U+03C5> t<U+03C9><U+03BD> Pfizer/BioNTech&nbsp;&nbsp;Capital.gr","https://www.capital.gr/diethni/3505449/iordania-pariggeile-1-ekat-doseis-tou-emboliou-ton-pfizer-biontech"
"27",2021-01-20 11:18:00,"St<U+03B7> <U+0394><U+03B9><U+03BA>a<U+03B9><U+03BF>s<U+03CD><U+03BD><U+03B7> p<U+03C1><U+03BF>sfe<U+03CD><U+03B3>e<U+03B9> <U+03B7> <U+03A1><U+03CE>µ<U+03B7> <U+03B3><U+03B9>a t<U+03B9><U+03C2> <U+03BA>a<U+03B8><U+03C5>ste<U+03C1><U+03AE>se<U+03B9><U+03C2> st<U+03B7><U+03BD> pa<U+03C1><U+03AC>d<U+03BF>s<U+03B7> eµß<U+03BF><U+03BB><U+03AF><U+03C9><U+03BD> ap<U+03CC> t<U+03B7><U+03BD> Pfizer - <U+0397> <U+0395>f<U+03B7>µe<U+03C1><U+03AF>da t<U+03C9><U+03BD> S<U+03C5><U+03BD>ta<U+03BA>t<U+03CE><U+03BD>","St<U+03B7> <U+0394><U+03B9><U+03BA>a<U+03B9><U+03BF>s<U+03CD><U+03BD><U+03B7> p<U+03C1><U+03BF>sfe<U+03CD><U+03B3>e<U+03B9> <U+03B7> <U+03A1><U+03CE>µ<U+03B7> <U+03B3><U+03B9>a t<U+03B9><U+03C2> <U+03BA>a<U+03B8><U+03C5>ste<U+03C1><U+03AE>se<U+03B9><U+03C2> st<U+03B7><U+03BD> pa<U+03C1><U+03AC>d<U+03BF>s<U+03B7> eµß<U+03BF><U+03BB><U+03AF><U+03C9><U+03BD> ap<U+03CC> t<U+03B7><U+03BD> Pfizer&nbsp;&nbsp;<U+0397> <U+0395>f<U+03B7>µe<U+03C1><U+03AF>da t<U+03C9><U+03BD> S<U+03C5><U+03BD>ta<U+03BA>t<U+03CE><U+03BD>","https://www.efsyn.gr/node/277692"
"28",2021-01-20 11:18:00,"<U+039C><U+03AD><U+03C1><U+03BA>e<U+03BB>: <U+039A><U+03AC><U+03BD><U+03BF><U+03C5>µe <U+03CC>,t<U+03B9> µp<U+03BF><U+03C1><U+03BF><U+03CD>µe <U+03B3><U+03B9>a <U+03BD>a st<U+03B7><U+03C1><U+03AF><U+03BE><U+03BF><U+03C5>µe t<U+03B7><U+03BD> pa<U+03C1>a<U+03B3><U+03C9><U+03B3><U+03AE> t<U+03C9><U+03BD> eµß<U+03BF><U+03BB><U+03AF><U+03C9><U+03BD> - naftemporiki.gr","<U+039C><U+03AD><U+03C1><U+03BA>e<U+03BB>: <U+039A><U+03AC><U+03BD><U+03BF><U+03C5>µe <U+03CC>,t<U+03B9> µp<U+03BF><U+03C1><U+03BF><U+03CD>µe <U+03B3><U+03B9>a <U+03BD>a st<U+03B7><U+03C1><U+03AF><U+03BE><U+03BF><U+03C5>µe t<U+03B7><U+03BD> pa<U+03C1>a<U+03B3><U+03C9><U+03B3><U+03AE> t<U+03C9><U+03BD> eµß<U+03BF><U+03BB><U+03AF><U+03C9><U+03BD>&nbsp;&nbsp;naftemporiki.gr","https://www.naftemporiki.gr/story/1683487/merkel-kanoume-oti-mporoume-gia-na-stiriksoume-tin-paragogi-ton-embolion"
"29",2021-01-20 11:18:00,"<U+039A><U+03BF><U+03C1><U+03C9><U+03BD><U+03BF><U+03CA><U+03CC><U+03C2>: <U+03A0>a<U+03C1>e<U+03BD><U+03AD><U+03C1><U+03B3>e<U+03B9>a st<U+03BF> eµß<U+03CC><U+03BB><U+03B9><U+03BF> t<U+03C9><U+03BD> Pfizer/BioNTech st<U+03B7> F<U+03B9><U+03BD><U+03BB>a<U+03BD>d<U+03AF>a - CNN GREECE","<U+039A><U+03BF><U+03C1><U+03C9><U+03BD><U+03BF><U+03CA><U+03CC><U+03C2>: <U+03A0>a<U+03C1>e<U+03BD><U+03AD><U+03C1><U+03B3>e<U+03B9>a st<U+03BF> eµß<U+03CC><U+03BB><U+03B9><U+03BF> t<U+03C9><U+03BD> Pfizer/BioNTech st<U+03B7> F<U+03B9><U+03BD><U+03BB>a<U+03BD>d<U+03AF>a&nbsp;&nbsp;CNN GREECE","https://www.cnn.gr/kosmos/story/249090/koronoios-parenergeia-sto-emvolio-ton-pfizer-biontech-sti-finlandia"
"30",2021-01-20 11:18:00,"""St<U+03C1>at<U+03B7><U+03B3><U+03B9><U+03BA><U+03AE> eµß<U+03BF><U+03BB><U+03B9>asµ<U+03BF><U+03CD>"" <U+03C5>p<U+03CC>s<U+03C7>eta<U+03B9> <U+03B7> <U+0395><U+0395> - Capital.gr","""St<U+03C1>at<U+03B7><U+03B3><U+03B9><U+03BA><U+03AE> eµß<U+03BF><U+03BB><U+03B9>asµ<U+03BF><U+03CD>"" <U+03C5>p<U+03CC>s<U+03C7>eta<U+03B9> <U+03B7> <U+0395><U+0395>&nbsp;&nbsp;Capital.gr","https://www.capital.gr/diethni/3519880/-stratigiki-emboliasmou-uposxetai-i-ee"
